人口統計表,Column_1,Column_2,Column_3
総数,χ,χ,χ
東町１丁目,,,
総数,452,359,93
東町２丁目,,,
総数,445,204,241
東町３丁目,,,
総数,"3,290","1,520","1,770"
東町４丁目,,,
総数,"4,465","2,167","2,298"
飛田１丁目,,,
総数,574,264,310
飛田２丁目,,,
総数,610,294,316
飛田３丁目,,,
総数,393,195,198
飛田４丁目,,,
総数,587,276,311
飛田町,,,
総数,39,23,16
日吉１丁目,,,
総数,"1,070",487,583
日吉２丁目,,,
総数,972,457,515
平田１丁目,,,
総数,567,264,303
平田２丁目,,,
総数,460,225,235
平山町,,,
総数,237,95,142
広木町,,,
総数,"1,546",731,815
古桶屋町,【秘匿】小沢町を含みます,,
総数,χ,χ,χ
古川町,,,
総数,105,47,58
古京町,,,
総数,75,34,41
古大工町,,,
総数,50,23,27
平成１丁目,,,
総数,584,294,290
平成２丁目,,,
総数,528,254,274
平成３丁目,,,
総数,493,239,254
保田窪１丁目,,,
総数,"1,606",772,834
保田窪２丁目,,,
総数,999,494,505
保田窪３丁目,,,
総数,"1,119",523,596
保田窪４丁目,,,
総数,"1,307",618,689
保田窪５丁目,,,
総数,"1,353",662,691
保田窪本町,,,
総数,"1,367",659,708
本荘１丁目,,,
総数,47,0,47
本荘２丁目,,,
総数,538,233,305
本荘３丁目,,,
総数,541,237,304
本荘４丁目,,,
総数,510,224,286
本荘５丁目,,,
総数,"1,038",452,586
本荘６丁目,,,
総数,864,415,449
本荘町,,,
総数,"1,147",534,613
本丸,【秘匿】水道町を含みます,,
総数,χ,χ,χ
孫代町,,,
総数,530,254,276
松尾町上松尾,,,
総数,"3,244","1,578","1,666"
松尾町近津,,,
総数,482,211,271
松尾町平山,,,
総数,254,131,123
松原町,,,
総数,14,6,8
馬渡１丁目,,,
総数,506,253,253
馬渡２丁目,,,
総数,702,346,356
万楽寺町,,,
総数,320,153,167
貢町,,,
総数,875,441,434
美登里町,,,
総数,568,264,304
南熊本１丁目,,,
